registro_id;paciente_id;ci_paciente;nombre_paciente;apellido_paterno;apellido_materno;sexo;fecha_nacimiento;municipio_residencia;comunidad_indigena;fecha_vacunacion;vacuna_id;vacuna_nombre;numero_dosis;establecimiento_id;nombre_establecimiento;departamento;lote_vacuna;temperatura_conservacion;edad_dias_aplicacion;aplicacion_oportuna;via_administracion
REG-SC-008552;PAC-SC-03829;10617810 SC;Ana;Camacho;Cuéllar;F;05/06/2021;Mineros;False;09/10/2024;VAC-004;Pentavalente;3;EST-SC-0125;Centro de Salud Progreso;Santa Cruz;LOT-GSK-2024-383;6.5;1222;True;Intramuscular
REG-SC-008553;PAC-SC-00418;93164579 SC;Facundo;Rojas;López;M;25/02/2023;La Guardia;False;22/02/2025;VAC-002;Pentavalente;1;EST-SC-0097;Posta Sanitaria Alalay;Santa Cruz;LOT-SII-2025-432;7.1;728;True;Intramuscular
REG-SC-008554;PAC-SC-04192;95508252 SC;Gonzalo;Terrazas;Montaño;M;07/11/2021;Puerto Suarez;False;22/02/2024;VAC-009;Antipolio bOPV;3;EST-SC-0138;Centro Materno Infantil Irpavi;Santa Cruz;LOT-AZN-2024-978;3.4;837;True;Oral
REG-SC-008555;PAC-SC-01674;15354489 SC;Rodrigo;Paz;Pereira;M;25/08/2021;Montero;False;20/06/2025;VAC-021;Antiamarílica (FA);1;EST-SC-0089;Hospital Obrero Urbarí;Santa Cruz;LOT-SII-2025-344;6.6;1395;True;Subcutánea
REG-SC-008556;PAC-SC-00234;68284075 SC;Isabella;Martínez;Choque;F;20/09/2013;Mineros;True;06/03/2025;VAC-023;VPH;2;EST-SC-0088;Posta de Salud Equipetrol;Santa Cruz;LOT-AZN-2025-503;5.8;4185;True;Intramuscular
REG-SC-008557;PAC-SC-01781;74789617 SC;Diego;Paz;Rodríguez;M;27/03/2013;La Guardia;False;14/01/2025;VAC-022;VPH;1;EST-SC-0137;Centro Integral de Salud Chasquipampa;Santa Cruz;LOT-AZN-2025-104;6.8;4311;True;Intramuscular
REG-SC-008558;PAC-SC-00800;89434083 SC;Camila;Ribera;Cuéllar;F;01/06/1998;Montero;False;11/07/2024;VAC-025;Influenza Estacional;1;EST-SC-0072;Posta de Salud Calacoto;Santa Cruz;LOT-SII-2024-253;7.0;9537;True;Intramuscular
REG-SC-008559;PAC-SC-04570;17724078 SC;María;Antelo;Paniagua;F;30/04/1990;Mineros;True;16/03/2024;VAC-025;Influenza Estacional;1;EST-SC-0138;Centro Materno Infantil Irpavi;Santa Cruz;LOT-SNF-2024-960;4.2;12374;True;Intramuscular
REG-SC-008560;PAC-SC-03182;64019871 SC;Ricardo;Salazar;Áñez;M;24/10/2019;Camiri;False;12/10/2024;VAC-008;Antipolio bOPV;2;EST-SC-0095;Posta de Salud Quillacollo Centro;Santa Cruz;LOT-SNF-2024-887;7.1;1815;True;Oral
REG-SC-008561;PAC-SC-05341;9577306 SC;Daniela;Vargas;Áñez;F;22/03/2020;Santa Cruz de la Sierra;False;28/08/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0141;Posta de Salud Mallasa;Santa Cruz;LOT-SII-2024-242;3.9;1620;True;Subcutánea
REG-SC-008562;PAC-SC-01159;40345172 SC;María;Calle;Gutiérrez;F;23/09/2017;Vallegrande;True;31/06/2025;VAC-025;Influenza Estacional;1;EST-SC-0074;Centro de Salud Irpavi;Santa Cruz;LOT-SNF-2025-398;5.6;2827;True;Intramuscular
REG-SC-008563;PAC-SC-03217;58493253 SC;Carlos;Cuéllar;Torrez;M;16/04/2022;Mineros;True;14/03/2025;VAC-002;Pentavalente;1;EST-SC-0123;Micro Hospital Villa Primavera;Santa Cruz;LOT-GSK-2025-493;5.1;1063;True;Intramuscular
REG-SC-008564;PAC-SC-00231;90268938 SC;Víctor;Quiroga;Vargas;M;13/07/2016;Vallegrande;False;30/03/2024;VAC-025;Influenza Estacional;1;EST-SC-0091;Centro Materno Infantil Hamacas;Santa Cruz;LOT-SII-2024-476;6.4;2817;True;Intramuscular
REG-SC-008565;PAC-SC-00850;65910926 SC;Carla;Herrera;Bustamante;F;24/05/2022;Yapacaní;True;10/06/2024;VAC-009;Antipolio bOPV;3;EST-SC-0143;Hospital del Niño Santiago de Lacaya;Santa Cruz;LOT-SII-2024-410;3.4;748;True;Oral
REG-SC-008566;PAC-SC-02792;66690115 SC;Hugo;Fernández;Castillo;M;05/10/2016;Montero;False;15/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0108;Centro Integral de Salud Nuevos Horizontes;Santa Cruz;LOT-AZN-2024-934;4.9;2749;True;Intramuscular
REG-SC-008567;PAC-SC-00289;64019115 SC;Facundo;Condori;Mendoza;M;14/10/2021;Puerto Suarez;False;19/03/2025;VAC-025;Influenza Estacional;1;EST-SC-0132;Centro de Salud Villa Victoria;Santa Cruz;LOT-PFZ-2025-430;3.2;1252;True;Intramuscular
REG-SC-008568;PAC-SC-01651;90298558 SC;Alejandra;Calle;Salvatierra;F;22/02/2022;San Ignacio de Velasco;False;28/03/2025;VAC-021;Antiamarílica (FA);1;EST-SC-0107;Hospital Provincial Villa Ingenio;Santa Cruz;LOT-AZN-2025-870;5.2;1130;True;Subcutánea
REG-SC-008569;PAC-SC-05333;91105958 SC;Diana;Pereira;Martínez;F;17/07/2008;Montero;False;24/04/2024;VAC-024;dT Adulto;1;EST-SC-0077;Micro Hospital Mallasa;Santa Cruz;LOT-GSK-2024-132;8.6;5760;True;Intramuscular
REG-SC-008570;PAC-SC-01556;56322192 SC;Víctor;Paniagua;Áñez;M;04/09/2019;Roboré;False;19/02/2025;VAC-025;Influenza Estacional;1;EST-SC-0129;Posta de Salud Villa Adela;Santa Cruz;LOT-AZN-2025-360;4.7;1995;True;Intramuscular
REG-SC-008571;PAC-SC-01893;65903427 SC;Juan;Fernández;Áñez;M;19/12/2021;Puerto Suarez;False;27/12/2024;VAC-009;Antipolio bOPV;3;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-AZN-2024-991;3.2;1104;True;Oral
REG-SC-008572;PAC-SC-04956;60152910 SC;Carla;Gutiérrez;Mendoza;F;28/11/2003;Puerto Suarez;False;18/12/2024;VAC-024;dT Adulto;1;EST-SC-0095;Posta de Salud Quillacollo Centro;Santa Cruz;LOT-PFZ-2024-889;9.5;7691;True;Intramuscular
REG-SC-008573;PAC-SC-00130;79795078 SC;Gonzalo;Laura;Montaño;M;18/11/2020;Santa Cruz de la Sierra;False;01/11/2024;VAC-003;Pentavalente;2;EST-SC-0076;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-SII-2024-903;3.5;1444;True;Intramuscular
REG-SC-008574;PAC-SC-05119;59374499 SC;Renata;Vargas;Apaza;F;19/10/2022;San Julián;False;14/05/2024;VAC-025;Influenza Estacional;1;EST-SC-0137;Centro Integral de Salud Chasquipampa;Santa Cruz;LOT-SII-2024-435;5.1;573;True;Intramuscular
REG-SC-008575;PAC-SC-00335;40722995 SC;Gabriel;Poma;Áñez;M;30/01/2012;Roboré;False;31/01/2025;VAC-025;Influenza Estacional;1;EST-SC-0084;Centro Ambulatorio Plan 3000;Santa Cruz;LOT-PFZ-2025-242;5.4;4750;True;Intramuscular
REG-SC-008576;PAC-SC-01965;5384679 SC;Renata;Justiniano;Romero;F;28/11/2020;San Ignacio de Velasco;False;20/12/2024;VAC-008;Antipolio bOPV;2;EST-SC-0075;Posta Sanitaria Achumani;Santa Cruz;LOT-PFZ-2024-562;3.7;1483;True;Oral
REG-SC-008577;PAC-SC-00487;35325124 SC;Fernanda;Mamani;Vaca;F;29/11/2021;Concepción;False;05/09/2024;VAC-001;BCG;1;EST-SC-0109;Puesto de Salud Franz Tamayo;Santa Cruz;LOT-AZN-2024-183;4.7;1011;True;Intradérmica
REG-SC-008578;PAC-SC-04553;31984130 SC;Fernanda;Cruz;Pereira;F;14/04/2022;Vallegrande;True;09/10/2024;VAC-008;Antipolio bOPV;2;EST-SC-0112;Posta de Salud Litoral;Santa Cruz;LOT-SII-2024-995;5.7;909;True;Oral
REG-SC-008579;PAC-SC-00731;16534442 SC;Carla;Mamani;Choque;F;17/07/2006;Montero;False;21/05/2024;VAC-024;dT Adulto;1;EST-SC-0143;Hospital del Niño Santiago de Lacaya;Santa Cruz;LOT-BIO-2024-792;1.6;6518;True;Intramuscular
REG-SC-008580;PAC-SC-02638;50392063 SC;Silvia;Terrazas;Morales;F;15/06/1998;Cotoca;False;17/09/2024;VAC-025;Influenza Estacional;1;EST-SC-0087;Centro Integral de Salud La Ramada;Santa Cruz;LOT-GSK-2024-665;6.4;9591;True;Intramuscular
REG-SC-008581;PAC-SC-00911;28609116 SC;Adrián;Choque;Huanca;M;14/08/1996;Vallegrande;False;29/03/2025;VAC-025;Influenza Estacional;1;EST-SC-0076;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-BIO-2025-604;4.7;10454;True;Intramuscular
REG-SC-008582;PAC-SC-01059;61508958 SC;Camila;Gutiérrez;Montaño;F;22/10/2022;Concepción;False;31/03/2025;VAC-009;Antipolio bOPV;3;EST-SC-0139;Centro Materno Infantil Achumani;Santa Cruz;LOT-SNF-2025-891;9.3;891;True;Oral
REG-SC-008583;PAC-SC-04266;17275587 SC;Eduardo;Rodríguez;Ribera;M;28/12/2012;Montero;False;30/12/2024;VAC-025;Influenza Estacional;1;EST-SC-0112;Posta de Salud Litoral;Santa Cruz;LOT-SNF-2024-136;5.9;4385;True;Intramuscular
REG-SC-008584;PAC-SC-05153;75852393 SC;Andrea;Torrez;Apaza;F;10/03/2013;Santa Cruz de la Sierra;False;26/06/2025;VAC-025;Influenza Estacional;1;EST-SC-0100;Centro Materno Infantil Cerro Verde;Santa Cruz;LOT-SII-2025-780;1.3;4491;True;Intramuscular
REG-SC-008585;PAC-SC-02736;16528391 SC;Andrea;Cuéllar;Morales;F;07/08/2022;Vallegrande;True;21/01/2025;VAC-020;SRP (Triple Viral);2;EST-SC-0095;Posta de Salud Quillacollo Centro;Santa Cruz;LOT-SII-2025-824;7.0;898;True;Subcutánea
REG-SC-008586;PAC-SC-03828;98503964 SC;Miguel;Castillo;Peñaranda;M;19/01/2006;Camiri;False;08/08/2024;VAC-025;Influenza Estacional;1;EST-SC-0125;Centro de Salud Progreso;Santa Cruz;LOT-GSK-2024-598;2.4;6776;True;Intramuscular
REG-SC-008587;PAC-SC-05223;53112985 SC;Isabella;Poma;Choque;F;04/02/2020;Yapacaní;True;13/08/2024;VAC-025;Influenza Estacional;1;EST-SC-0136;Centro Ambulatorio Calacoto;Santa Cruz;LOT-BIO-2024-679;4.0;1652;True;Intramuscular
REG-SC-008588;PAC-SC-01869;58701953 SC;Mauricio;Calle;Salvatierra;M;03/03/2019;Yapacaní;True;12/06/2024;VAC-025;Influenza Estacional;1;EST-SC-0102;Posta de Salud San Sebastián;Santa Cruz;LOT-SII-2024-164;3.7;1928;True;Intramuscular
REG-SC-008589;PAC-SC-02038;72417232 SC;Claudia;Salvatierra;Paniagua;F;20/03/2017;Vallegrande;False;05/01/2024;VAC-025;Influenza Estacional;1;EST-SC-0095;Posta de Salud Quillacollo Centro;Santa Cruz;LOT-PFZ-2024-191;12.5;2482;True;Intramuscular
REG-SC-008590;PAC-SC-00105;84721515 SC;Juan;Fernández;García;M;04/09/2020;Concepción;True;01/10/2024;VAC-006;Pentavalente;5;EST-SC-0095;Posta de Salud Quillacollo Centro;Santa Cruz;LOT-AZN-2024-795;9.7;1488;True;Intramuscular
REG-SC-008591;PAC-SC-00671;34432455 SC;Jorge;López;Vaca;M;19/06/2021;Warnes;False;31/11/2024;VAC-009;Antipolio bOPV;3;EST-SC-0106;Policlínico Alto Lima;Santa Cruz;LOT-SNF-2025-460;5.2;1323;True;Oral
REG-SC-008592;PAC-SC-03185;74028569 SC;Camila;Choque;Rodríguez;F;24/05/1991;La Guardia;False;12/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0124;Centro Materno Infantil Nueva Esperanza;Santa Cruz;LOT-AZN-2024-360;4.5;12195;True;Intramuscular
REG-SC-008593;PAC-SC-05447;81692069 SC;María;Torrez;Huanca;F;02/09/2022;Yapacaní;True;11/10/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0076;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-GSK-2024-354;3.5;770;True;Subcutánea
REG-SC-008594;PAC-SC-00658;73070778 SC;Ramiro;Cruz;Calle;M;14/04/2009;Cotoca;False;21/02/2024;VAC-025;Influenza Estacional;1;EST-SC-0109;Puesto de Salud Franz Tamayo;Santa Cruz;LOT-SII-2024-485;5.8;5426;True;Intramuscular
REG-SC-008595;PAC-SC-02912;60952782 SC;Verónica;Camacho;Cruz;F;24/04/2014;Santa Cruz de la Sierra;False;19/02/2025;VAC-022;VPH;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-AZN-2025-252;4.6;3954;True;Intramuscular
REG-SC-008596;PAC-SC-02858;95341910 SC;Lorena;López;Paz;F;08/12/2023;Cotoca;True;03/06/2025;VAC-025;Influenza Estacional;1;EST-SC-0119;Puesto de Salud Tunari;Santa Cruz;LOT-PFZ-2025-355;6.7;543;True;Intramuscular
REG-SC-008597;PAC-SC-02405;59095698 SC;José;Áñez;Martínez;M;21/08/2020;San Julián;False;01/04/2025;VAC-006;Pentavalente;5;EST-SC-0080;Posta de Salud Senkata;Santa Cruz;LOT-GSK-2025-672;3.6;1684;True;Intramuscular
REG-SC-008598;PAC-SC-01257;62930813 SC;Álvaro;Bustamante;Saucedo;M;23/04/2022;Warnes;False;23/04/2024;VAC-009;Antipolio bOPV;3;EST-SC-0093;Centro Materno Infantil Tiquipaya Norte;Santa Cruz;LOT-BIO-2024-469;4.2;731;True;Oral
REG-SC-008599;PAC-SC-01965;5384679 SC;Renata;Justiniano;Romero;F;28/11/2020;San Ignacio de Velasco;False;11/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0082;Posta Sanitaria Ciudad Satélite;Santa Cruz;LOT-BIO-2025-763;6.2;1595;True;Intramuscular
REG-SC-008600;PAC-SC-02044;45009393 SC;Rodrigo;Vaca;López;M;01/07/2010;Camiri;True;27/06/2024;VAC-025;Influenza Estacional;1;EST-SC-0140;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-SNF-2024-558;5.3;5110;True;Intramuscular
REG-SC-008601;PAC-SC-03452;10861344 SC;Daniela;Saucedo;García;F;13/01/2020;Vallegrande;True;27/03/2025;VAC-025;Influenza Estacional;1;EST-SC-0139;Centro Materno Infantil Achumani;Santa Cruz;LOT-SNF-2025-841;7.6;1900;True;Intramuscular
REG-SC-008602;PAC-SC-05038;87718329 SC;Andrea;Martínez;Ribera;F;26/08/2023;Yapacaní;False;22/01/2025;VAC-009;Antipolio bOPV;3;EST-SC-0113;Centro Ambulatorio Tupac Katari;Santa Cruz;LOT-AZN-2025-809;3.3;515;True;Oral
REG-SC-008603;PAC-SC-03877;76801960 SC;Lorena;Terrazas;Montaño;F;23/02/2020;San Ignacio de Velasco;False;25/11/2024;VAC-006;Pentavalente;5;EST-SC-0134;Posta de Salud Sopocachi;Santa Cruz;LOT-GSK-2024-458;5.6;1737;True;Intramuscular
REG-SC-008604;PAC-SC-04070;96168941 SC;Gabriel;Calle;Huanca;M;28/06/2020;Concepción;False;02/12/2024;VAC-001;BCG;1;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-GSK-2024-789;12.7;1618;True;Intradérmica
REG-SC-008605;PAC-SC-01847;29064268 SC;Lucía;Huanca;García;F;16/01/2022;Montero;False;02/11/2024;VAC-001;BCG;1;EST-SC-0136;Centro Ambulatorio Calacoto;Santa Cruz;LOT-PFZ-2024-752;7.8;1021;True;Intradérmica
REG-SC-008606;PAC-SC-00099;94198563 SC;Elena;Choque;Morales;F;09/10/2008;Montero;False;09/03/2024;VAC-025;Influenza Estacional;1;EST-SC-0081;Centro Ambulatorio Río Seco;Santa Cruz;LOT-AZN-2024-239;8.1;5630;True;Intramuscular
REG-SC-008607;PAC-SC-04275;74908985 SC;Verónica;Huanca;Martínez;F;23/05/2022;Cotoca;False;23/07/2024;VAC-004;Pentavalente;3;EST-SC-0087;Centro Integral de Salud La Ramada;Santa Cruz;LOT-SNF-2024-768;3.1;792;True;Intramuscular
REG-SC-008608;PAC-SC-03825;2967487 SC;Víctor;Paniagua;Fernández;M;04/08/2020;Camiri;False;27/03/2025;VAC-003;Pentavalente;2;EST-SC-0108;Centro Integral de Salud Nuevos Horizontes;Santa Cruz;LOT-PFZ-2025-717;4.9;1696;True;Intramuscular
REG-SC-008609;PAC-SC-01235;81856713 SC;Ramiro;Antelo;Cruz;M;09/03/2023;Camiri;False;09/05/2025;VAC-002;Pentavalente;1;EST-SC-0090;Hospital Virgen de Remedios Las Palmas;Santa Cruz;LOT-BIO-2025-744;7.8;792;True;Intramuscular
REG-SC-008610;PAC-SC-05183;61862680 SC;Adrián;Condori;Salvatierra;M;18/07/2023;La Guardia;False;10/06/2025;VAC-004;Pentavalente;3;EST-SC-0096;Posta Sanitaria Temporal;Santa Cruz;LOT-SNF-2025-604;2.9;693;True;Intramuscular
REG-SC-008611;PAC-SC-04347;27936215 SC;Mauricio;Quiroga;Apaza;M;07/12/1997;Santa Cruz de la Sierra;False;16/01/2025;VAC-025;Influenza Estacional;1;EST-SC-0115;Posta Sanitaria Illimani;Santa Cruz;LOT-PFZ-2025-286;4.1;9902;True;Intramuscular
REG-SC-008612;PAC-SC-00725;42781921 SC;Juan;Gutiérrez;Quiroga;M;02/08/1987;Camiri;True;14/08/2024;VAC-025;Influenza Estacional;1;EST-SC-0114;Centro Integral de Salud Bartolina Sisa;Santa Cruz;LOT-PFZ-2024-140;3.0;13527;True;Intramuscular
REG-SC-008613;PAC-SC-03828;98503964 SC;Miguel;Castillo;Peñaranda;M;19/01/2006;Camiri;False;14/01/2025;VAC-025;Influenza Estacional;1;EST-SC-0083;Posta Sanitaria Villa Dolores;Santa Cruz;PFZ/2025/167;5.1;6935;True;Intramuscular
REG-SC-008614;PAC-SC-02014;77859865 SC;Mónica;Paniagua;Peñaranda;F;08/11/2022;Portachuelo;True;31/10/2024;VAC-009;Antipolio bOPV;3;EST-SC-0138;Centro Materno Infantil Irpavi;Santa Cruz;LOT-SNF-2024-497;6.1;723;True;Oral
REG-SC-008615;PAC-SC-00560;93773200 SC;Catalina;Torrez;Martínez;F;01/03/2015;Puerto Suarez;False;21/06/2024;VAC-025;Influenza Estacional;1;EST-SC-0101;Centro Ambulatorio Villa Pagador;Santa Cruz;LOT-AZN-2024-627;5.7;3400;True;Intramuscular
REG-SC-008616;PAC-SC-01173;87028004 SC;Claudia;Laura;Vargas;F;11/04/2024;San Julián;False;23/04/2025;VAC-009;Antipolio bOPV;3;EST-SC-0099;Centro Materno Infantil Valle Hermoso;Santa Cruz;LOT-SII-2025-712;3.9;377;True;Oral
REG-SC-008617;PAC-SC-00716;73989790 SC;Carmen;Áñez;Rodríguez;F;02/01/2016;Vallegrande;False;01/03/2025;VAC-025;Influenza Estacional;1;EST-SC-0085;Posta de Salud Pampa de la Isla;Santa Cruz;LOT-SNF-2025-759;4.2;3346;True;Intramuscular
REG-SC-008618;PAC-SC-01532;69311913 SC;Martina;Quispe;Bustamante;F;02/07/2017;Cotoca;True;21/02/2024;VAC-025;Influenza Estacional;1;EST-SC-0104;Centro Materno Infantil Chimba;Santa Cruz;LOT-SII-2024-219;5.6;2425;True;Intramuscular
REG-SC-008619;PAC-SC-01080;90042451 SC;Santiago;Fernández;Áñez;M;21/06/2014;Roboré;True;15/02/2025;VAC-022;VPH;1;EST-SC-0093;Centro Materno Infantil Tiquipaya Norte;Santa Cruz;LOT-GSK-2025-506;6.4;3892;True;Intramuscular
REG-SC-008620;PAC-SC-01818;48109805 SC;Renata;Choque;Romero;F;28/11/2020;San Ignacio de Velasco;False;17/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0110;Posta Sanitaria Mariscal Sucre;Santa Cruz;LOT-PFZ-2024-152;4.9;1236;True;Intramuscular
REG-SC-008621;PAC-SC-03311;99472700 SC;Claudia;Choque;Vaca;F;27/02/2023;Vallegrande;False;27/05/2025;VAC-002;Pentavalente;1;EST-SC-0130;Centro Ambulatorio Villa Fátima;Santa Cruz;LOT-SII-2025-119;2.7;820;True;Intramuscular
REG-SC-008622;PAC-SC-04457;3338016 SC;Santiago;Condori;Romero;M;15/12/1992;Puerto Suarez;True;23/12/2024;VAC-025;Influenza Estacional;1;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-SII-2024-135;3.9;11696;True;Intramuscular
REG-SC-008623;PAC-SC-01224;69155115 SC;Alejandra;Paniagua;Paniagua;F;24/04/2023;San Ignacio de Velasco;False;02/05/2024;VAC-021;Antiamarílica (FA);1;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;2024743;-0.3;374;True;Subcutánea
REG-SC-008624;PAC-SC-00820;15368342 SC;Mónica;Apaza;Flores;F;03/01/2022;Santa Cruz de la Sierra;False;31/06/2024;VAC-007;Antipolio IPV;1;EST-SC-0080;Posta de Salud Senkata;Santa Cruz;LOT-BIO-2025-692;5.7;1208;True;Intramuscular
REG-SC-008625;PAC-SC-04692;62670847 SC;Lorena;Gutiérrez;Vargas;F;30/11/2018;Warnes;False;04/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0082;Posta Sanitaria Ciudad Satélite;Santa Cruz;LOT-PFZ-2025-569;4.8;2317;True;Intramuscular
REG-SC-008626;PAC-SC-00703;69112374 SC;Lucía;Poma;Apaza;F;07/03/2024;La Guardia;True;02/11/2024;VAC-004;Pentavalente;3;EST-SC-0080;Posta de Salud Senkata;Santa Cruz;LOT-PFZ-2024-637;5.0;240;True;Intramuscular
REG-SC-008627;PAC-SC-01828;21068893 SC;Valentina;Choque;Calle;F;01/01/2023;La Guardia;False;16/01/2024;VAC-001;BCG;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-BIO-2024-172;0.6;380;True;Intradérmica
REG-SC-008628;PAC-SC-02015;81517524 SC;Gabriel;Flores;Quiroga;M;19/04/2024;Concepción;False;24/09/2024;VAC-007;Antipolio IPV;1;EST-SC-0131;Hospital Municipal San Antonio;Santa Cruz;LOT-PFZ-2024-510;4.9;158;True;Intramuscular
REG-SC-008629;PAC-SC-02295;62378377 SC;Facundo;Ribera;Mendoza;M;02/06/2010;Vallegrande;False;21/09/2024;VAC-025;Influenza Estacional;1;EST-SC-0127;Centro Materno Infantil Libertad;Santa Cruz;LOT-GSK-2024-894;3.5;5225;True;Intramuscular
REG-SC-008630;PAC-SC-02551;3945979 SC;María;Martínez;Calle;F;24/10/2010;Puerto Suarez;False;29/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0121;Posta Sanitaria Tarapacá;Santa Cruz;LOT-BIO-2024-510;5.6;5119;True;Intramuscular
REG-SC-008631;PAC-SC-02898;52947605 SC;Daniela;Martínez;Justiniano;F;23/11/2020;Santa Cruz de la Sierra;False;09/04/2024;VAC-003;Pentavalente;2;EST-SC-0092;Policlínico Colquiri;Santa Cruz;LOT-PFZ-2024-563;5.4;1233;True;Intramuscular
REG-SC-008632;PAC-SC-03469;29469622 SC;Catalina;Salazar;Gutiérrez;F;25/05/2017;Camiri;False;05/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0133;Posta Sanitaria Miraflores;Santa Cruz;LOT-SII-2024-764;5.6;2507;True;Intramuscular
REG-SC-008633;PAC-SC-03539;75354998 SC;Valentín;Terrazas;Apaza;M;05/12/2022;Cotoca;False;30/09/2024;VAC-001;BCG;1;EST-SC-0079;Hospital de Clínicas Santiago de Lacaya;Santa Cruz;LOT-SNF-2024-787;15.1;665;True;Intradérmica
REG-SC-008634;PAC-SC-03811;10323119 SC;Elena;Quiroga;Romero;F;25/03/2023;Montero;False;01/10/2024;VAC-010;Antipolio bOPV;4;EST-SC-0126;Centro Integral de Salud Unión;Santa Cruz;LOT-AZN-2024-117;4.5;556;True;Oral
REG-SC-008635;PAC-SC-03481;83248081 SC;Sergio;Herrera;Céspedes;M;16/01/2015;Portachuelo;False;03/06/2025;VAC-025;Influenza Estacional;1;EST-SC-0129;Posta de Salud Villa Adela;Santa Cruz;LOT-BIO-2025-920;5.1;3791;True;Intramuscular
REG-SC-008636;PAC-SC-04049;41597927 SC;José;Terrazas;Montaño;M;29/12/2020;Warnes;False;24/02/2024;VAC-004;Pentavalente;3;EST-SC-0122;Posta de Salud El Carmen;Santa Cruz;LOT-SNF-2024-230;6.9;1152;True;Intramuscular
REG-SC-008637;PAC-SC-02672;14691084 SC;Patricia;Castillo;Apaza;F;01/07/2008;Roboré;False;18/11/2024;VAC-025;Influenza Estacional;1;EST-SC-0078;Posta de Salud Kupini;Santa Cruz;LOT-GSK-2024-151;12.8;5984;True;Intramuscular
REG-SC-008638;PAC-SC-05368;14249099 SC;Víctor;Fernández;Peñaranda;M;15/11/2019;Puerto Suarez;True;15/02/2025;VAC-025;Influenza Estacional;1;EST-SC-0145;Posta Sanitaria Río Seco;Santa Cruz;LOT-SNF-2025-432;12.3;1919;True;Intramuscular
REG-SC-008639;PAC-SC-03980;33508739 SC;Andrea;Calle;Quiroga;F;29/05/2020;Warnes;False;28/06/2025;VAC-025;Influenza Estacional;1;EST-SC-0123;Micro Hospital Villa Primavera;Santa Cruz;LOT-BIO-2025-886;2.3;1856;True;Intramuscular
REG-SC-008640;PAC-SC-01861;72385841 SC;Diego;Áñez;Apaza;M;28/03/2002;Roboré;False;18/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0104;Centro Materno Infantil Chimba;Santa Cruz;LOT-PFZ-2024-183;3.9;8057;True;Intramuscular
REG-SC-008641;PAC-SC-00078;50907857 SC;Catalina;Paz;Huanca;F;04/09/2019;Camiri;False;12/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0108;Centro Integral de Salud Nuevos Horizontes;Santa Cruz;LOT-SNF-2025-923;4.8;2047;True;Intramuscular
REG-SC-008642;PAC-SC-05063;30315947 SC;Hugo;García;García;M;06/09/2021;Santa Cruz de la Sierra;False;27/08/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0100;Centro Materno Infantil Cerro Verde;Santa Cruz;LOT-AZN-2024-140;6.3;1086;True;Subcutánea
REG-SC-008643;PAC-SC-02366;60604504 SC;Lucía;Vaca;López;F;05/09/1999;Vallegrande;False;23/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0136;Centro Ambulatorio Calacoto;Santa Cruz;LOT-SNF-2024-964;9.4;9180;True;Intramuscular
REG-SC-008644;PAC-SC-02454;24686362 SC;Carlos;Salazar;Rodríguez;M;25/04/2022;Montero;True;23/09/2024;VAC-007;Antipolio IPV;1;EST-SC-0119;Puesto de Salud Tunari;Santa Cruz;LOT-BIO-2024-865;4.4;882;True;Intramuscular
REG-SC-008645;PAC-SC-04376;98812673 SC;Sofía;Apaza;Montaño;F;24/04/2018;Portachuelo;False;27/05/2024;VAC-025;Influenza Estacional;1;EST-SC-0113;Centro Ambulatorio Tupac Katari;santa cruz;LOT-SII-2024-540;5.6;2225;True;Intramuscular
REG-SC-008646;PAC-SC-04308;83655397 SC;Facundo;Áñez;Mendoza;M;28/01/2018;Vallegrande;False;15/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0079;Hospital de Clínicas Santiago de Lacaya;Santa Cruz;LOT-PFZ-2024-724;12.9;2269;True;Intramuscular
REG-SC-008647;PAC-SC-00711;73468326 SC;Renata;Rodríguez;Peñaranda;F;14/02/2023;San Ignacio de Velasco;False;21/09/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0099;Centro Materno Infantil Valle Hermoso;Santa Cruz;LOT-SII-2024-618;3.2;585;True;Subcutánea
